what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1490044587284
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1490044587286
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1490044587297
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1490044587304
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1490044587304
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1490044587306
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1490044587314
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1490044587314
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1490044587317
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1490044587322
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1490044587326
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1490044587327
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1490044587346
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1490044587346
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1490044587346
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1490044587347
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1490044587347
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1490044587347
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1490044587347
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1490044587347
os,sysinfo,,,"linux",1490044587349
arch,sysinfo,,,"x86",1490044587349
ws,sysinfo,,,"gtk",1490044587349
locale,sysinfo,,,"en_US",1490044587349
processors,sysinfo,,,"8",1490044587349
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1490044587349
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1490044587349
java.specification.name,sysinfo,,,"Java Platform API Specification",1490044587349
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1490044587349
java.specification.version,sysinfo,,,"1.6",1490044587349
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1490044587349
java.version,sysinfo,,,"1.6.0_23",1490044587349
java.vm.info,sysinfo,,,"mixed mode",1490044587349
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1490044587349
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1490044587349
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1490044587349
java.vm.specification.version,sysinfo,,,"1.0",1490044587349
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1490044587349
java.vm.version,sysinfo,,,"19.0-b09",1490044587349
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1490044587866
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1490044588507
error,log,,,"Unhandled event loop exception",1490044588659
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490044590858
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1490044591092
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1490044591168
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1490044592594
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1490044592745
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1490044592761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044594297
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1490044594363
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1490044597348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044597360
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1490044597367
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490044598220
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1490044598545
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1490044598651
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1490044598665
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1490044598666
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1490044598784
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490044602396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044604949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044720435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044720669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044744483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044744875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490044850300
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490044850365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490045054518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490045070383
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1490045071864
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490045071946
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1490045072691
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1490045072700
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1490045072701
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1490045073689
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1490045073734
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1490045073734
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1490045073734
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1490045073734
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1490045073734
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1490045073768
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1490045073768
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1490045073768
