what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490286528477
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1490286529261
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490286532516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490286571884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490286596164
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490286599315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490286608500
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490286611352
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1490286612228
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490286615453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490286616016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490286623052
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490286633073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490286638789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490286642602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490286645330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490286645476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490286650568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490286656461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490286660566
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1490286661902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490286661911
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1490286662608
