what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1487793450264
ws,sysinfo,,,"gtk",1487793450264
locale,sysinfo,,,"en_US",1487793450264
processors,sysinfo,,,"8",1487793450264
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1487793450264
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1487793450264
java.specification.name,sysinfo,,,"Java Platform API Specification",1487793450264
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1487793450264
java.specification.version,sysinfo,,,"1.6",1487793450264
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1487793450264
java.version,sysinfo,,,"1.6.0_23",1487793450264
java.vm.info,sysinfo,,,"mixed mode",1487793450264
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1487793450264
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1487793450264
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1487793450264
java.vm.specification.version,sysinfo,,,"1.0",1487793450264
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1487793450264
java.vm.version,sysinfo,,,"19.0-b09",1487793450264
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1487793450540
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487793451221
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1487793451637
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1487793454975
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1487793454978
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1487793454979
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1487793454980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487793455028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487793458506
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1487793466999
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1487793467057
