what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1490297397835
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1490297397838
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1490297397839
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1490297397840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297401399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297404851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297419920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297434396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297438094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297445981
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1490297449536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297451518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297460632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297465009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297466133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297475887
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1490297476616
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1490297476620
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1490297478536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297478631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297481916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297487202
started,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1490297495169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297495230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297495233
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1490297499404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297499411
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490297507299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490297517220
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490297518770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297520776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297521306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297521855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297522578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297533698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297534091
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1490297535991
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490297539936
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490297539954
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1490297539974
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1490297541071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1490297554237
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1490297555387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297556826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297557789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297558352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297559070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297564685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297570961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297570964
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1490297590941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297590947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297595878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297841792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297847047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297853365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297853369
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1490297863657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297863664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297867521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297867686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297873593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297877504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297880159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297885214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297891573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297898548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297898550
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1490297904886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297904892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297909577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297916507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297916510
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1490297942660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297942666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297944978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297984690
started,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1490297988707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490297989046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490298028265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1490298030322
