what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1487179106345
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1487179106345
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1487179106346
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1487179106346
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1487179106347
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1487179106348
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1487179106349
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1487179106349
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1487179106350
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1487179106351
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1487179106351
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1487179106352
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1487179106352
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1487179106352
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1487179106353
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1487179106354
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1487179106354
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1487179106355
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1487179106356
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1487179106356
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1487179106357
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1487179106357
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1487179106359
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1487179106359
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1487179106361
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1487179106361
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1487179106361
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1487179106362
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1487179106363
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1487179106363
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1487179106363
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1487179106364
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1487179106364
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1487179106365
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1487179106365
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1487179106366
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1487179106367
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1487179106367
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1487179106368
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1487179106369
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1487179106369
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1487179106369
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1487179106370
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1487179106370
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1487179106370
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1487179106371
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1487179106371
os,sysinfo,,,"linux",1487179106374
arch,sysinfo,,,"x86",1487179106374
ws,sysinfo,,,"gtk",1487179106374
locale,sysinfo,,,"en_US",1487179106374
processors,sysinfo,,,"8",1487179106374
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1487179106374
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1487179106374
java.specification.name,sysinfo,,,"Java Platform API Specification",1487179106374
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1487179106374
java.specification.version,sysinfo,,,"1.6",1487179106374
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1487179106374
java.version,sysinfo,,,"1.6.0_23",1487179106374
java.vm.info,sysinfo,,,"mixed mode",1487179106374
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1487179106374
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1487179106374
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1487179106374
java.vm.specification.version,sysinfo,,,"1.0",1487179106374
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1487179106374
java.vm.version,sysinfo,,,"19.0-b09",1487179106374
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487179109458
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1487179109565
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1487179109601
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1487179111657
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1487179111703
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1487179111706
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487179116073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487179116118
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1487179116150
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1487179116151
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1487179116152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487179119512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487179123881
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1487179125015
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1487179125022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487179125027
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1487179125863
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1487179125995
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1487179126001
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1487179129306
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1487179148872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487179152603
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1487179157175
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487179157654
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1487179160397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487179202233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487179438129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487179439849
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1487179440995
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487179441046
